label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130
f,-504.61295,-410.94168,-431.7523,-526.1602,-582.16187,-607.1235,-619.83435,-572.5078,-501.88806,-502.5032,69.1283,78.40645,91.103294,100.58621,86.8172,80.548515,77.74704,108.73595,119.33501,122.4701,20.965836,23.070536,25.56729,38.391632,47.035675,44.380325,41.54621,58.967743,61.939137,59.38211,16.82763,19.89283,23.092419,24.359812,14.503897,10.1315565,10.3393345,31.823252,45.66191,41.35012,24.475983,26.240765,24.458149,17.613361,21.731838,23.43964,22.101923,17.482744,19.268307,20.657822,39.058094,41.893917,40.549393,29.64539,15.654815,5.9457884,7.000208,-6.6509714,-9.395585,1.6539347,16.498608,23.23711,28.896236,34.784027,18.413916,8.2502,9.446867,-9.513954,-9.984783,0.46472603,-4.2253647,3.818119,11.490557,18.790543,14.095474,8.095286,7.092064,-8.080484,-9.423953,-1.3329394,1.3086509,6.777212,10.548307,13.031156,19.804867,15.369039,11.465191,-7.291087,-7.3860683,-3.0184398,4.3003435,4.247514,2.1562557,-0.7303689,8.818971,8.633891,5.7043962,-7.4076357,-8.844273,-5.119186,2.8167963,-0.034965634,-1.3815906,1.0002127,9.577345,6.626567,0.9748107,-0.28904426,3.3404484,1.7489688,6.3664665,8.95639,10.135328,5.481455,4.696057,7.742789,0.27255452,-0.78480476,0.13207528,-1.2153234,-1.1026142,1.1123025,2.2683015,5.029093,5.4589458,3.648584,3.3021355,5.5542192,4.325841,4.6609764
f,-483.1246,-408.85977,-442.84555,-540.1578,-593.996,-619.14325,-615.4593,-565.788,-541.97406,-561.55817,71.06325,74.62083,84.50896,96.40454,85.8387,73.02408,79.65535,107.17121,111.641205,107.261375,30.704288,31.74353,34.504528,50.324608,51.283867,45.377106,41.44845,49.309376,54.51786,53.37826,17.577114,23.072708,28.205917,30.285152,17.347057,10.210384,17.862503,44.492813,49.309303,38.61077,24.74176,29.981379,32.4502,27.759357,25.58162,22.180014,22.81422,32.240948,37.170403,33.43511,46.960087,53.04075,55.090576,37.75064,16.957485,6.282965,5.867985,4.3726525,9.84161,23.615116,22.851685,25.629879,27.478989,27.935555,22.73282,9.441338,7.612863,8.250584,11.181931,23.095024,-2.4009588,-2.0255272,0.6603904,16.31159,14.386553,0.42195877,-0.35286137,6.080159,6.775957,11.754353,3.479236,3.7996588,3.360793,8.5329685,3.1915,-2.7875314,1.8967744,3.5196605,8.120899,15.130713,4.0618215,3.794129,2.5531356,-4.139127,-8.926902,-8.181971,-6.08204,-14.8937,-7.2784595,6.2948627,-6.58809,-5.252887,-4.876315,-5.95314,-4.0201974,1.7652622,1.2476528,0.42341524,1.9155043,3.8942585,2.61376,4.614245,4.79334,0.9296911,0.99675,-1.2470486,3.4523075,7.687296,3.5937529,-4.9792204,2.7055428,5.256392,6.3580093,8.267833,8.5291195,1.9593923,-1.8803719,-8.312481,-11.105194,-11.014019
f,-508.53217,-435.52927,-471.10962,-560.01074,-595.65283,-606.23303,-613.4369,-587.2653,-522.03186,-489.0251,83.32347,92.25416,99.39014,93.69736,85.7407,87.44278,80.561615,88.72175,105.700905,113.16098,54.58961,60.4769,62.205,62.099648,51.942505,46.68952,44.613148,47.076435,53.378387,45.645042,37.947453,42.834293,44.291214,38.48469,21.785427,9.797614,8.111773,27.984955,57.2653,47.28985,3.1314077,5.1035624,11.120413,25.767345,26.89758,20.764194,15.796993,11.241094,16.16399,18.153316,10.327501,15.273527,20.280079,20.996479,15.501587,12.299726,9.681377,-3.6307406,-1.7346771,7.9171124,2.1021857,11.030249,13.388635,10.544048,10.146239,11.222914,8.396772,-1.9683759,-4.500414,4.4356956,-17.997871,-8.902949,-0.49076608,7.8731575,3.4866288,5.359091,7.8646116,-5.5570993,-8.89715,-2.184773,7.0046935,13.734274,19.683235,22.876566,15.177084,11.091515,15.387192,-1.7976258,-5.1559043,1.363055,9.272398,11.629471,14.557644,14.12422,8.464367,1.7171156,2.7985463,-2.7152917,-9.7569,-6.49727,0.2667116,2.633466,4.306587,5.274766,6.297451,-1.2868322,-2.095873,5.060128,8.020018,5.0002823,-6.72398,-5.139411,-3.1461892,1.6075852,4.5248685,-2.1863317,-0.26290926,5.91049,10.409451,7.1843653,-7.2507615,-2.353517,3.2525797,4.0578055,4.0550294,-0.7693263,1.8513613,0.19151008,-5.01968,-0.032537103
f,-491.45734,-530.64954,-595.8295,-611.41626,-614.4884,-617.4805,-622.0044,-616.53455,-612.0031,-629.02106,114.751526,108.32184,84.59511,78.41717,77.10504,72.0858,66.06367,72.174866,80.8282,83.29938,18.755377,34.75894,43.47787,31.925491,36.119087,30.395123,25.077885,28.195538,32.67151,39.081024,29.272856,32.292583,30.704716,14.401108,11.500444,13.074401,13.819309,6.9000587,8.216291,14.183208,16.637222,24.449188,27.2937,20.890726,21.41946,23.677021,20.551237,13.838987,14.136593,16.198399,21.235893,20.304977,19.731379,14.819785,16.164768,11.381865,8.3187275,5.660586,10.127104,12.847984,11.871431,16.34708,22.815414,17.389275,14.845323,6.776932,6.08613,0.8702907,2.4015365,2.9947429,14.103422,12.042255,10.902655,9.438477,5.216713,3.868328,8.815711,10.470213,6.133092,4.2155743,12.957612,13.569473,8.815772,4.6141233,3.689104,2.533329,8.440131,11.452343,12.994725,10.717989,6.058217,3.2715626,1.3095038,-2.5747342,-2.282122,-4.8190947,-4.1679773,-2.155982,1.1510481,3.5749083,4.1410904,4.7364855,-0.6304852,-4.422108,-9.748444,-3.1283398,0.14423764,-1.7178324,-1.6137228,-0.20564842,5.5319605,3.6239703,-5.055499,-4.786133,-4.1492243,0.3819877,-0.03159249,-7.8421345,-7.562659,-6.0496416,-0.25362298,0.33104044,-4.003874,-3.4652314,0.34751704,1.0701972,7.0714183,7.0479403,2.8561883,-3.3978148
f,-454.79282,-379.53006,-416.96344,-524.7844,-586.8101,-607.1591,-601.58826,-510.0459,-472.32315,-496.7599,89.33954,94.8617,102.44357,95.98661,69.93733,66.539665,78.584526,113.53906,118.23693,119.41723,30.590998,30.650206,31.256233,41.53537,39.250584,36.632637,41.766052,56.1251,60.505234,54.51042,27.30338,28.91756,29.906666,27.341698,26.758518,22.397053,18.252186,48.325665,56.486145,45.166107,6.237327,7.726066,9.800009,14.917558,24.970327,24.242224,11.3735695,14.343529,18.293173,24.362316,9.297008,15.528669,22.546673,26.213184,16.465286,14.858816,0.8115493,-17.797888,-11.647247,5.012761,8.958441,15.259295,20.86203,26.151913,24.501276,23.224659,7.094822,-9.08555,-4.7635756,5.7102776,-5.984553,-1.8798562,2.4897194,5.834812,7.890272,15.587591,4.5042944,-9.200136,-7.0145884,-3.6728134,9.072899,11.219677,10.524704,3.8966887,6.706436,8.350956,-2.0287404,-6.9791803,-1.6383576,1.4609377,1.6331648,4.348922,3.111618,-2.8268452,-1.2379143,-0.83383054,-4.8024535,-8.132759,-5.3872933,-1.6044097,-1.2122121,1.430541,0.029112294,-5.955149,-3.3463323,-0.51532394,3.2053359,8.223312,7.883491,6.391013,-7.75945,-4.007963,-4.217119,-8.76479,-3.2559996,-2.9443493,-3.0822003,15.3274,22.497166,13.019069,-10.31946,-5.3173966,-1.8754668,-1.8533325,-4.825496,-3.1691499,-0.18876791,11.451894,17.819105,11.107428
f,-490.49084,-418.97076,-460.94116,-564.3975,-609.10864,-624.5508,-630.67224,-556.05176,-482.3643,-485.57,95.142075,99.555435,105.826416,107.45245,93.98804,87.15589,84.30832,118.79979,126.3488,126.221375,41.510376,44.4778,47.550728,55.565315,50.7779,39.14788,33.88395,53.591198,58.769268,51.871315,15.439841,21.315844,27.8726,23.028797,20.120579,11.605957,10.224047,28.588028,45.060722,45.710716,1.6577951,3.7553887,9.712515,24.065466,24.31984,13.248459,16.29811,11.544842,10.773392,17.238178,14.169991,19.712376,24.169353,24.409668,17.067654,6.0172734,12.554335,0.22115842,0.0098516345,6.871689,10.644969,17.7844,21.944756,20.349901,13.92218,9.512232,12.177623,-7.2748656,-4.3359284,4.638196,4.2721214,9.413,15.936453,21.83376,13.788472,9.151375,9.899415,-9.985565,-8.969614,-4.6545777,19.829403,23.204144,22.717987,17.015734,15.914581,14.507535,15.209328,2.1055303,3.8523364,1.3919219,20.172642,20.062664,17.32222,10.656881,5.2077446,-1.1418219,-0.9105952,-4.709648,-0.2972268,3.769622,18.180454,17.626324,14.105881,6.568626,-3.3271332,-6.493803,-3.5977702,5.216465,4.0008984,7.4414997,-7.1551228,-6.747284,-3.1590204,6.52417,-0.4715311,-3.6579413,-5.733392,9.029909,5.666048,2.9845228,-10.995714,-8.735251,-7.1241283,-1.2831277,0.8917723,1.2169936,-0.74189603,7.5485964,4.9274607,1.2743541
f,-442.98633,-368.1955,-409.75024,-516.92896,-577.11084,-608.1398,-613.96234,-587.4463,-501.00937,-438.17603,93.24148,101.7443,110.08683,107.961945,90.33721,74.69226,71.395515,89.72618,108.991356,113.910416,29.197876,31.707375,34.042824,47.773926,44.09888,38.22083,32.99706,38.648033,49.513897,34.82492,27.360596,30.774452,32.726982,34.33632,18.399115,11.365913,11.051176,22.388193,52.854164,35.65799,5.361546,6.3138657,7.051122,14.537988,21.968914,17.258726,12.415054,14.026667,17.610765,16.253988,4.031878,11.253356,16.680916,9.333044,16.737087,11.313475,3.700963,0.28666452,-4.8104987,5.3960333,-20.572521,-8.344166,5.444048,17.182438,18.412888,11.512606,4.6458635,-5.6874595,-8.052548,1.0444221,-23.893843,-14.202726,-2.9567437,12.911661,9.180946,5.614146,8.968521,-7.7704773,-9.444408,-2.8597612,11.922961,16.458002,17.982239,9.933103,1.7979565,4.360378,12.670574,1.8951871,2.9807687,7.8016233,13.130795,12.342091,6.838397,-0.18585965,-2.3132179,-3.5428824,-3.167333,-6.584918,-6.69612,-4.6379714,6.2921724,6.754652,3.8779004,2.350708,3.1320944,-8.480328,-0.93953097,4.304965,5.144208,2.4322212,-1.273262,3.6427307,5.4267483,-1.9430462,-5.4934373,-5.2450356,-0.8263046,1.9866445,8.116499,5.572357,-3.673871,2.131997,4.9552774,2.254332,-1.0807656,-1.8087612,-1.5206592,4.4442263,8.833074,5.9895096
f,-508.43878,-520.8099,-580.4743,-606.25085,-617.3261,-619.95294,-613.57275,-616.06506,-616.66907,-630.74457,123.049866,116.539215,99.212555,86.10301,76.4413,74.20035,74.97992,70.05794,76.52326,75.55182,53.431835,56.58591,53.492832,42.69405,39.946987,40.826023,30.338146,26.273586,34.024563,41.23046,56.569374,53.796432,40.065346,20.856304,12.371679,14.817242,13.318598,12.210642,10.224276,11.8841095,20.525356,26.871632,38.256393,26.526808,16.90611,15.643931,21.336035,25.024782,21.447598,16.369099,8.131132,9.320598,11.548182,8.072336,13.861276,19.23059,21.900343,17.584328,10.717611,12.448345,-2.9030578,-2.7643585,4.005106,4.9916353,9.253173,12.910938,16.92284,13.141026,10.4407425,13.264896,-8.232357,-1.0093966,10.472254,6.2464423,5.958269,3.775045,5.385289,5.304428,5.741894,5.4033256,12.170356,15.504908,15.032667,10.385012,7.018415,4.764739,1.7923225,0.48673624,1.6401743,4.3926687,-7.992485,-7.4201174,-1.0342892,3.2582312,1.6044424,1.8977503,-0.5116997,0.8539442,-0.05430913,-4.679311,2.8806806,1.3199173,-2.1815498,2.3695028,9.18503,5.487173,0.3605734,-0.9880576,-5.368092,-12.073912,-0.4321008,1.433672,-4.0128508,-1.6714089,-0.39316514,-3.527215,-10.3536,-7.798332,-10.880886,-16.488121,6.110844,5.1004605,1.78955,6.3858833,-4.3673525,-5.4215374,-0.72020245,-3.069624,-5.7819357,-4.243149
f,-465.69473,-388.97964,-425.35593,-532.3225,-590.2489,-605.22766,-609.66345,-542.3818,-489.4753,-485.88028,67.028595,75.10044,89.33304,104.41432,83.14279,74.53764,74.83657,113.83229,122.44152,121.77022,31.101181,32.88244,37.467793,45.85625,37.131348,32.30916,28.562172,48.634018,59.735046,53.221676,33.40886,36.849686,41.226547,32.610992,17.896255,9.770924,2.7295227,41.354485,57.629204,46.618423,9.52622,10.650932,14.16662,25.756905,26.63617,19.084505,8.909479,7.6816316,12.448055,19.355322,5.0366144,11.487234,18.646889,22.311178,12.894789,2.222995,-3.8275018,-21.085957,-13.816952,4.025417,9.1883545,14.277791,15.575729,13.383068,8.97076,9.748873,7.434,-3.6567416,1.1084082,5.8951426,-0.1401906,1.1446974,1.9042401,6.887098,7.9665985,10.06749,5.025832,-8.879849,-8.056591,-5.5696497,-1.3405063,2.155364,5.9166765,12.584894,13.908897,8.1683445,5.0452137,-4.6455355,-3.6094043,2.159222,-2.429077,0.46931112,3.5996964,2.4065793,-2.3735864,-12.78121,-7.4413624,-4.382578,0.05330363,4.0776362,0.9600438,-0.22444558,-0.17263043,-0.7319988,-5.7741237,-15.101592,-8.865128,4.3652897,4.6810493,2.9076662,-10.91077,-11.897149,-10.069986,-1.570189,3.4291143,1.2475927,-2.034984,14.487086,22.65604,8.264973,-7.96597,-7.2986593,-5.3281465,-11.24686,-2.0004282,1.2373052,-4.377398,10.9371395,17.433002,11.862881
f,-486.7497,-394.8298,-419.30966,-525.982,-587.938,-608.5425,-546.7645,-489.3582,-508.96643,-581.4495,91.36206,97.85443,106.303894,109.69912,87.2755,76.047226,111.36448,120.171616,117.573845,100.52765,39.211067,39.182453,39.36845,46.417946,42.690613,36.963543,52.597305,60.220535,59.9223,57.270786,23.179714,22.987503,23.36713,19.992086,16.477089,15.870634,31.438393,43.168034,41.564327,28.708433,13.845989,13.533857,15.290405,21.432682,17.864536,18.22829,8.26926,8.341532,14.502615,26.711235,10.1493635,13.742369,19.00651,16.995272,9.646698,13.091429,-9.094015,-8.336184,4.626441,18.146587,1.339665,5.945241,10.967745,17.768585,19.671495,9.883423,-8.752231,-5.956809,0.18222252,16.789106,-1.9109975,2.6393147,7.657075,14.249281,14.838697,0.19007146,-8.267706,-4.4563932,-1.4050387,9.894468,-7.1875243,-3.0575237,3.210215,14.219796,17.795635,7.3228507,-6.890193,-4.302532,2.5378652,15.074863,-7.911228,-5.636617,0.04566163,5.2955894,5.91338,-1.3563164,-8.769365,-5.027995,4.4773884,14.149391,9.646485,8.3288765,5.6448097,-3.1956396,-1.3712566,1.1252065,5.6324778,5.4285836,8.166164,8.112006,-8.505702,-8.433935,-6.651989,-2.741956,-2.6384325,1.551718,12.170596,16.080784,12.387613,7.830353,-1.0290787,-2.5435522,0.017996073,5.319542,3.9181957,1.1276026,6.0078573,1.4395994,-2.1219683,-4.2256513
f,-445.1493,-372.3694,-414.5764,-526.70496,-585.249,-600.4978,-602.801,-554.0821,-534.22235,-564.9673,88.58865,92.51752,100.28264,103.36077,86.77354,86.52977,81.47619,94.021324,102.11753,101.794655,21.098207,21.813438,26.453915,41.985783,44.784992,48.798145,48.419254,52.11444,55.403633,55.18755,27.70148,32.293648,36.17984,21.985798,13.13838,9.093808,17.58585,33.024017,33.156002,25.937374,-2.6357918,-1.4420831,3.001065,15.088842,14.076229,7.1680174,14.6209955,27.039185,32.370785,37.540886,7.8453016,13.99085,21.4236,28.857967,22.361282,12.333086,11.718901,17.19672,22.095158,26.568466,7.5969725,13.938989,19.141329,25.741882,29.679504,18.879707,11.379467,12.584965,13.260734,10.22638,1.6923484,5.29443,7.555291,14.196581,21.159157,11.358235,3.3407311,0.5028165,0.7175561,-1.7692786,1.0986569,0.9728048,-0.088827014,4.640346,14.911795,15.354358,3.2772188,-14.55266,-13.275085,-7.498952,-9.7650585,-9.213682,-7.9453673,-6.525443,-3.4319115,-1.679019,-0.5274476,-1.9208505,-1.0150208,1.2077932,13.538909,12.386089,10.39198,6.4171987,-6.2746763,-11.381336,-4.572667,10.44151,11.552933,3.8307784,1.4340289,1.3370448,2.0211356,0.514639,-15.168628,-11.895506,-6.2644715,-8.122833,-5.5089636,-0.98858964,-3.0141778,1.5528454,4.4146824,-1.7434266,-9.019445,-3.3389037,-1.0791918,-2.2721472,-4.891683,-3.8249705
f,-484.8845,-417.67676,-450.6841,-541.6176,-588.8201,-611.87897,-616.37537,-596.01074,-555.14154,-558.862,87.045525,87.879074,95.884125,101.97604,87.102875,68.77318,66.84842,79.98729,99.320755,103.49967,33.676758,35.5608,37.670006,46.485054,49.2034,39.61171,34.40439,36.23693,50.487595,58.449524,19.33836,23.0501,23.542389,19.298763,22.863758,16.588709,7.7023525,15.191644,43.956463,47.370655,11.885948,12.544091,18.449995,28.434633,31.768898,18.469154,13.0668545,15.02688,27.740124,37.025097,25.335484,27.174986,30.520584,34.962917,29.44913,15.802107,12.514236,10.260693,13.443741,19.685177,21.333393,28.00204,28.63348,30.691132,24.108507,14.367878,10.5079975,13.400966,16.954008,17.99237,21.386166,28.655573,29.180508,21.284763,13.688977,-0.23191154,0.4468546,1.186775,7.9039946,13.394997,8.624225,11.110048,10.686617,9.481789,8.957467,1.1137797,-0.8138614,-6.8317966,-4.890958,1.1333951,-0.9633161,2.4695697,5.2441835,11.545404,0.106975354,-10.098217,-11.429283,-9.677542,-12.232861,-13.291571,15.969692,19.879166,17.497698,15.024976,9.101999,0.32548153,-1.2411437,-2.2793264,2.5435212,3.6780958,5.4623737,7.960656,5.2317095,3.4365177,0.1573641,-6.046236,-2.4612796,-9.111057,-4.1962624,0.43246865,-17.532623,-17.008644,-12.839754,-6.058956,-2.7146804,-4.18406,1.7363195,2.3937387,1.0366849,2.3329768
f,-496.50357,-447.02914,-489.3575,-560.7876,-594.883,-610.98425,-590.8286,-512.36145,-488.60724,-527.38116,81.38173,88.08957,97.44,94.165245,87.00714,78.83864,93.79262,114.35106,122.71991,119.304276,41.55993,41.88733,41.371418,46.87558,44.46382,38.101433,44.863976,56.793335,54.53774,44.67193,31.119854,30.880676,28.244787,22.163155,7.3197145,7.0340633,18.47578,36.02028,30.758665,17.179256,7.1249914,7.0243816,12.242683,27.59536,30.694122,28.442682,19.165024,28.336422,28.558346,28.686348,24.655743,26.696709,28.916435,28.548271,27.625053,22.218857,7.3324137,15.366337,22.33828,32.862602,37.91535,45.924744,44.04823,33.714325,24.557968,13.10319,-9.049442,-10.012954,-0.4385594,15.291064,16.049593,21.033243,24.96283,20.987148,13.094614,12.752083,-7.0059643,-15.736103,-9.942118,0.77746505,10.299201,11.58131,10.974083,6.7304397,3.472444,8.716546,-7.4013367,-9.870175,-3.8847837,3.369165,4.5498323,4.8142004,3.2058458,1.1369703,1.0813525,-2.0690608,-15.658493,-16.519047,-9.535917,-3.5724726,5.6091843,5.210824,2.5801535,-0.18755627,0.51946664,-1.013107,-0.31957966,4.95026,7.2451963,5.5382442,-12.310859,-12.215202,-7.7665153,-2.8240104,-2.8001418,-7.1930733,2.3013668,10.035629,5.3381376,-2.320466,-23.24487,-20.260143,-10.926979,0.39797157,4.4895096,1.2632444,7.9536543,9.414002,6.6351047,2.9489033
f,-498.87454,-424.53854,-454.78644,-547.6175,-585.0213,-602.16797,-605.2997,-577.56226,-523.3271,-524.172,49.69874,62.668327,84.11557,94.382034,86.24574,75.378586,79.3354,102.926125,114.37933,119.30211,28.591639,32.612904,35.76107,44.40574,44.983543,41.607708,36.992844,50.141777,62.726707,60.922142,44.827473,47.81321,42.09099,23.225319,16.232641,13.987539,8.566866,25.939125,53.428673,55.69877,20.591824,18.83654,15.3585615,24.6907,23.824047,18.060623,12.884039,12.877001,22.19156,28.369839,26.29398,26.602991,27.40892,29.36416,24.607353,14.149532,6.132258,-9.645882,-9.898562,-1.9708567,22.249523,22.93446,23.872553,20.705711,17.862028,13.7434435,12.833592,0.32399547,-6.2815695,-0.66892064,3.0667114,3.8914876,6.2410703,5.0394516,3.2478287,4.368449,6.256771,-3.6835237,-4.709491,-2.4323034,11.337549,13.412098,14.953794,15.184665,17.90477,19.413317,14.408921,-1.103691,0.3570798,2.8612995,14.2799225,12.942042,9.480326,9.42749,12.6911335,10.347629,2.8273652,-8.888976,-8.043292,-1.0863906,10.624571,11.219571,10.890619,13.873184,12.807573,7.400446,7.2831497,-0.43200058,6.1895943,11.652638,2.1069667,3.0561962,2.0326948,-0.6838014,1.896346,6.509307,7.0202584,11.748895,14.919767,12.030853,-13.063101,-10.933243,-10.233798,-16.41008,-8.275009,-1.809201,-2.5245724,8.10611,9.715982,4.492318
f,-481.64432,-397.57013,-428.69305,-526.9229,-564.92316,-574.4307,-592.3997,-604.7047,-572.18353,-504.2772,90.00368,95.57802,101.41852,94.11544,68.630775,67.05484,78.97412,78.09877,101.61627,114.23413,41.066338,40.15107,38.166515,40.123337,47.087303,46.02713,38.710655,42.80184,60.863647,48.56201,15.964285,17.681442,20.626472,25.365929,18.298172,15.649384,11.190546,12.310446,36.866043,36.76118,-4.679405,-1.730721,4.645028,24.377316,20.529575,10.449961,4.6940956,11.261189,21.179117,22.524021,18.409462,24.504257,27.031084,24.246017,14.1396475,8.9828415,14.941888,18.566906,16.54681,11.132038,17.410587,24.379324,29.858276,35.731133,19.10513,11.313449,14.700232,19.709702,8.572412,7.4853916,-5.078295,2.4047728,12.231865,29.772451,20.36976,10.398704,4.5128584,5.028866,-5.392296,-3.3452873,2.0301404,8.540848,11.5133705,11.859665,15.100012,14.442457,10.9461355,11.950735,3.803841,-0.4217238,3.44974,4.9427047,3.141657,-5.1930947,-1.7187538,0.6715812,-5.642189,-0.54519063,-9.549789,-9.452947,-2.1560972,-0.5511824,-1.4716365,-10.043148,-8.547048,-4.9607196,-3.9452484,-0.12786075,3.9352965,0.41201335,-1.2925668,2.969418,4.8069477,-1.8117094,2.7840836,-1.7712166,-7.743765,-3.7230172,1.6031795,-4.945504,4.002135,9.663616,11.764573,9.007002,7.3642187,2.4301772,-2.1382213,-2.735398,4.755597,-1.8469468
f,-565.589,-544.84094,-567.4323,-595.6628,-625.191,-628.6919,-623.32404,-623.2492,-621.5611,-633.6602,106.42529,106.82439,99.787445,80.59299,65.01272,63.56327,68.81005,74.5503,77.56793,76.03064,69.73889,68.159904,61.03997,44.235226,38.82621,37.21572,33.09566,34.627472,38.045967,40.174187,56.521957,47.454124,30.674116,19.139975,12.450915,14.536388,14.695625,14.884184,15.86364,16.548508,31.75285,36.187645,33.09121,25.58796,17.016201,17.394436,24.084236,24.28577,22.964603,20.003647,13.469858,21.015139,27.77967,23.248487,10.209996,4.8127666,12.669456,20.657986,21.905128,14.293381,-3.194731,6.716972,22.450403,23.54406,11.091257,6.945777,4.789259,7.3129816,10.558395,9.917419,-15.846405,-7.484133,8.438482,17.92369,7.410779,3.8178437,0.011572361,0.722034,5.4705296,1.0617597,2.1707642,5.142949,10.255346,14.732442,12.025701,13.948189,9.586695,7.501742,2.9009752,3.0020216,-9.262173,2.305242,9.33216,4.475055,-1.2318046,7.0067015,7.4212766,1.8553948,-3.8889213,-4.0868225,7.411024,8.914747,10.7046795,10.691463,6.7446117,6.0171385,4.3056483,4.897318,4.7100677,0.8081321,0.85546625,3.3310254,0.12554084,4.3120823,2.0185776,-4.2092886,-5.468136,-1.7720197,-2.6034393,-3.8407183,3.1115673,3.0217052,1.0076139,1.7237794,-1.1810421,1.3002615,1.6091809,3.032557,0.15323934,-4.1687326
f,-438.32352,-357.87027,-396.9562,-534.058,-601.5916,-617.3606,-619.5441,-592.9349,-524.4797,-495.4537,84.265335,86.15698,92.35942,102.10025,88.783165,83.678696,81.47821,103.61934,127.17677,125.0683,52.54561,49.999733,46.7804,43.003693,44.49798,40.172287,35.479683,46.15368,56.6454,48.215828,12.902066,17.227055,21.463196,24.3172,20.282692,12.666689,10.594345,18.418177,34.639183,33.363358,-11.961976,-10.553631,-4.592979,24.349133,27.898996,16.845036,14.111645,10.319698,4.615358,14.502298,5.725373,7.541691,14.781834,30.330708,19.153856,9.031398,6.082316,2.280149,2.0091434,9.377143,5.2376323,6.806222,11.470739,22.9235,21.00814,11.277157,6.011344,1.5990597,2.4370239,6.3333983,-1.745864,3.636926,9.028196,15.174461,14.496538,6.492716,3.8181596,-2.730885,-8.44266,-4.539532,2.314623,5.927748,8.174415,8.148552,14.444736,10.816441,9.638645,2.8506413,5.5638323,8.582407,7.616265,6.6869993,5.7541885,-0.08502805,4.2126064,2.3825378,10.363391,3.3375607,-1.8339397,1.6352756,2.1684036,-1.7853284,-3.100435,-4.613032,0.031546652,0.95560306,4.5211687,-0.9524572,1.006245,4.9033785,-4.956645,-7.6399946,-7.0349765,-1.0156504,-3.7442312,-0.82574594,2.514957,4.147491,2.2527232,3.207377,-5.8526936,-2.5660894,0.19451374,1.6534641,-1.0445081,5.685338,8.084338,7.0512276,-8.947897,-4.807294
f,-528.9838,-458.45334,-483.2503,-557.97235,-593.9525,-599.03564,-606.7586,-571.38983,-514.5498,-522.0971,89.9626,94.68187,103.69159,96.51608,81.57185,83.99897,81.4267,96.67946,109.90699,116.88817,60.62972,66.02121,64.77661,59.02412,39.071068,36.828255,29.910904,35.820335,38.31195,37.06173,39.474213,44.16159,42.744568,34.298428,16.961802,11.535303,5.760582,26.324818,46.804855,43.63855,-7.3152723,-3.7372897,7.9599566,24.094452,26.799837,22.862309,19.830708,19.210272,27.70758,35.515915,-5.3793387,-2.676471,5.242652,9.891933,11.880476,15.2373495,18.70575,8.6178055,14.085249,25.344242,7.1713257,12.377979,18.028728,26.731983,23.166048,18.628525,14.721031,5.9546156,8.1531315,20.061447,6.0776925,13.979193,19.495066,18.475716,9.853878,4.3944826,2.2667994,-3.3629591,-5.215562,-1.4749788,12.383385,13.353268,14.365997,16.033993,11.413199,11.157866,6.4624624,-7.6287932,-11.718712,-6.7977076,5.958965,8.83803,12.852848,17.520027,4.174778,3.2839437,-0.90316415,-2.573699,-3.2233872,-2.143437,14.445661,15.975858,11.700144,3.202392,-3.6115952,-9.245161,-12.086591,2.0872788,5.333855,2.6172652,4.198412,8.099532,5.3140683,-1.3993733,-5.1357975,-7.140162,-11.948906,-12.3369875,-10.730677,-8.962564,-0.0021409988,0.04779625,-0.108596906,4.0135794,5.227291,4.9372487,-1.8647804,0.82732606,2.809177,1.1660955
