label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130
space,-455.5739,-381.51883,-426.9713,-542.83563,-620.2115,-673.9764,-678.0759,-680.0629,-630.6506,-570.02,58.927155,68.871056,81.778725,77.459236,66.76587,73.09907,77.95163,80.87468,93.36493,103.61809,18.749214,20.3698,23.776012,44.221466,37.510735,32.52271,29.038036,29.992207,39.10389,34.62285,35.887665,35.956352,35.132378,23.042847,12.030487,7.2682896,-0.029056787,1.1453818,23.581367,28.050344,14.439283,14.962732,16.70203,30.562752,24.32106,11.136122,11.668074,13.302004,27.70371,24.430784,10.643557,14.2655945,17.401127,16.803394,12.4474125,1.9822086,0.008680105,3.5196185,18.929218,18.568476,-19.794594,-14.566903,-5.871741,17.34871,15.337461,11.406842,3.7179995,7.819795,13.263916,10.928194,-3.4399242,-1.07092,3.0475378,10.161943,10.409704,16.113178,7.6601086,6.7130427,2.6542118,1.7401682,18.374546,18.789593,17.279346,1.1677322,-0.7254201,9.970925,14.591894,15.873175,11.969475,7.371462,14.295286,15.209276,15.091689,26.568516,22.643639,8.955181,6.615856,5.101204,4.691106,3.5511875,30.888706,27.785568,21.433594,18.628227,22.186218,8.727301,2.7491064,-0.5443752,4.14189,4.4384136,13.916318,9.511406,4.616898,-1.7524658,-5.3254213,1.0600865,2.9527597,2.6511426,-1.0393528,-1.9878399,-2.2050843,-3.7706418,-5.148208,-7.891488,-7.5657625,4.9816732,11.879054,12.318304,6.484433,2.3760538
space,-493.61438,-425.70355,-469.82108,-588.92786,-647.57355,-668.90564,-667.95123,-634.5026,-627.94916,-660.716,54.231415,63.928562,83.04445,106.086105,93.11981,85.57506,81.375,80.69473,85.63138,86.48256,22.496178,28.742462,36.62506,46.930496,36.99327,38.63207,37.94021,52.915012,55.216408,49.04309,55.449745,60.200005,57.503994,35.895805,17.376266,9.44891,9.53302,27.398388,30.879875,22.309769,13.991995,19.53499,21.404634,28.225239,27.704815,20.95649,17.788628,30.382729,33.178978,23.972029,9.3920145,14.191138,18.09328,17.264992,17.046421,10.568108,9.469648,19.470276,21.246162,19.893822,-19.215204,-13.55668,-3.7534268,9.947837,13.790653,9.084763,9.559731,8.079847,12.533348,17.177238,0.705195,2.0414145,8.013405,18.69331,15.685626,6.052579,2.9985332,12.726137,15.69846,17.711735,0.08552297,3.692616,10.455099,16.977177,13.693363,10.63783,1.6247966,3.3282635,7.5255184,14.654045,-8.537415,-4.562867,2.2817533,5.9626064,-5.617935,-5.374956,-5.5378294,2.4590962,11.619957,13.422879,23.156525,21.796108,17.640617,7.3540525,5.2929945,5.461483,2.4412959,3.0728688,8.042374,8.898988,20.560905,17.627516,11.116667,-2.8513227,3.8098664,9.066294,3.107007,0.41863966,2.2784743,8.3159485,0.3228444,-0.74335575,-4.997428,-1.5296054,2.3654938,8.896231,5.53763,2.2446659,3.4480233,9.509447
space,-480.10516,-409.4911,-454.5342,-572.00494,-631.22845,-646.0204,-552.9055,-518.16034,-569.9786,-651.506,52.228607,63.8494,83.20516,104.26375,83.78988,82.91995,87.15502,89.38206,95.862366,86.3816,22.765867,28.170202,34.69909,45.726074,39.26725,36.06081,34.26623,33.593945,33.310196,36.36319,50.493576,53.543175,51.79751,28.266405,20.645481,18.552212,21.583084,28.441673,33.011436,21.67688,10.587303,14.402436,16.484535,23.933956,32.299572,34.792183,39.671143,43.13537,41.137024,36.233368,4.33172,8.667127,13.849202,26.13703,34.61602,26.984715,23.888433,28.658,30.921906,22.257639,-22.25521,-16.647161,-7.290252,6.4805665,15.181555,9.682982,6.241052,7.976465,13.799597,17.699295,0.10743697,3.25533,9.175707,13.490483,11.606022,5.096155,-4.6203537,-2.980151,5.7689977,9.016817,2.2654681,6.3675585,10.519498,9.807999,4.0563474,5.2002993,-3.2924757,-6.579503,-2.5372508,9.155421,3.3740196,6.014617,6.6318855,3.3507857,-3.0782504,3.4808693,3.0831819,1.9935598,3.91625,9.850585,31.555527,28.461132,19.617344,5.5218945,3.456541,10.003851,6.422679,6.1962557,3.56347,-3.2295957,17.315908,11.616343,1.6636246,-5.455777,4.072711,5.6997585,-0.7921859,-2.388112,-4.1041465,-0.8622403,-1.0409853,-2.787098,-5.8068,-3.7527966,-0.14853248,1.1973386,-3.686345,-4.929699,-3.6408365,4.114246
space,-486.21255,-413.022,-458.5054,-581.3973,-635.1003,-659.0915,-640.9144,-580.792,-576.5233,-623.56946,52.377197,64.33504,82.714066,98.35068,81.522575,76.10672,76.03412,76.75487,84.556,88.47293,28.783163,30.561852,34.353615,42.22518,35.93811,30.984112,34.04824,49.788864,54.13271,48.576736,47.949863,47.912537,46.355576,36.392426,20.173367,12.037233,21.267118,43.888325,49.730087,43.04949,28.127834,30.84727,29.654613,32.750328,27.297234,22.245926,26.288464,39.38085,39.92921,33.213173,0.6574239,8.427762,14.813028,23.360886,20.35061,14.499834,17.703537,27.883434,27.463554,24.237892,-11.719366,-5.28158,1.7391557,16.130375,14.443819,9.659608,8.612106,8.825325,8.008501,16.560387,0.55968547,0.8108163,2.7167172,14.814944,7.3975296,-4.457447,3.042722,8.103657,13.588102,19.22128,11.179527,12.270987,11.78507,6.604844,5.8658323,5.653098,4.212185,2.813219,10.416746,13.448685,13.290022,14.87293,14.017834,12.615986,12.755877,8.088144,6.5440025,2.1425147,3.3769414,2.6009324,24.006752,22.91235,18.627684,11.130734,13.348485,3.7274342,8.036299,4.704722,-2.6335988,-3.8066244,13.782856,11.839722,7.927422,2.1967258,4.5683465,-3.5492527,-0.73692596,-9.238468,-11.56282,-0.7559767,0.9909731,0.4499092,-0.1040113,0.7054213,3.0845883,-1.8135839,-4.3657665,-11.751935,-12.717978,-4.6327267
space,-462.34525,-385.9894,-428.178,-557.7003,-633.1384,-663.8862,-670.62164,-661.8597,-591.9547,-535.9142,61.384197,75.46042,93.00821,95.53836,74.56679,76.179085,83.257965,88.42245,87.23149,99.17798,23.191494,27.17749,32.282166,46.260086,37.920372,34.31146,38.866898,42.037117,45.922905,39.11607,44.391533,44.680405,43.402878,38.276173,26.989677,16.943224,11.613388,12.844241,36.298645,32.404465,11.113993,12.37606,14.195559,25.236073,27.046263,23.333994,21.35354,19.896194,37.583664,33.334183,9.466143,14.26502,18.969799,26.745605,30.548187,19.743635,16.276545,13.480995,13.060277,16.71702,-5.3785076,0.7593696,6.1141644,11.630342,10.937708,6.2034416,7.569723,4.931254,1.3760202,7.345449,-0.774529,1.5436443,3.3317266,11.083733,3.0796757,1.8249015,2.6844802,1.3218069,5.461632,10.214961,2.9908295,5.5839906,6.661928,6.0735703,11.309657,18.65527,10.164658,6.057401,4.386925,4.184598,17.441483,18.521835,15.217825,3.409893,4.9946375,4.980158,-0.31377307,6.1013994,3.0624409,0.6536423,22.73627,20.325882,12.829777,2.4182034,3.913424,-3.9105206,-4.070831,3.3770952,5.6543636,2.7830744,2.538628,0.5384482,-3.0963047,-6.2355947,-7.410507,-10.962595,-9.969533,-5.3272266,-5.682042,-1.6004877,-3.5600314,-4.069448,-2.6586533,3.2462392,-5.237697,-4.3242383,3.3788962,8.175225,-1.7934843,-3.9131765
space,-487.52594,-410.1861,-447.23633,-571.4033,-642.89166,-660.3765,-667.86707,-675.7097,-636.8729,-553.34045,55.935997,67.40568,84.50316,97.96459,86.53685,86.96498,80.09337,81.50339,85.026215,101.98519,29.665558,33.20616,38.004204,45.174377,42.23974,44.447205,45.182426,41.404034,52.648254,38.999237,48.547462,50.053978,47.820026,34.322624,22.609337,14.208534,9.576088,6.8114333,26.037083,26.31485,27.2602,28.420872,26.013754,28.284548,19.997185,17.202856,16.249985,15.283501,34.42823,24.217644,2.9944854,8.048484,12.557585,17.88535,14.426241,13.455149,5.7015343,0.3535034,17.42098,17.37056,-18.718826,-10.15119,-0.5727844,12.217148,25.639446,17.40525,4.3697834,-1.0729132,8.0568285,10.753688,2.5722933,6.397355,9.943694,18.630817,25.455654,15.619668,5.8811083,1.9005711,10.250992,11.201942,4.241809,5.008171,4.2297425,6.4275208,12.752834,14.428338,10.469681,4.3653293,7.856779,8.393399,13.655905,15.691738,16.03491,9.840845,5.6365604,3.0942783,4.8730807,0.84812367,5.3452177,2.0329866,28.044899,24.204834,19.87996,13.79179,4.831462,-0.09988934,0.8452734,2.6403766,8.757521,2.608697,12.106211,7.512222,3.0328486,-6.639355,-5.327553,5.479992,10.022047,8.315872,-3.0415056,-4.582061,-4.666872,-6.0208445,-8.171886,-1.6665057,0.044358015,10.270573,13.518213,10.327216,2.3701766,0.79955953
space,-477.30173,-415.28262,-469.02502,-592.5774,-656.02527,-673.72565,-675.15936,-677.44366,-580.9081,-512.2067,64.240135,75.19158,91.70482,101.42578,83.54195,84.26971,82.62509,83.694626,86.640594,100.912,21.359547,27.264664,30.317924,31.8632,28.274242,34.021957,34.721832,32.511826,36.893677,34.967552,48.88259,50.273544,47.528786,27.056576,7.2570124,5.7388816,4.5225096,3.8813536,15.21446,18.751457,23.109886,22.582539,22.833065,38.467823,32.067844,13.692251,16.351799,18.793133,42.97519,33.259727,8.41371,10.274141,13.095982,22.68863,17.858145,5.4526772,3.2834055,5.649576,23.541945,17.847406,-5.9110136,0.566426,6.1584344,12.148742,17.252626,13.117296,9.455584,6.6029406,9.10655,10.98367,-8.359677,-3.0299368,1.7950532,7.555759,11.027574,9.57168,7.3650618,2.4307199,-0.31622803,6.3778973,-8.567213,-4.183796,1.8452262,4.549958,0.17240793,3.5040362,4.8542166,3.8481672,-2.6893578,1.2588973,2.0497012,5.189416,8.477448,7.2426953,5.66368,0.09301764,0.19674745,-1.0825388,6.43587,5.3522773,23.696638,22.252157,19.302614,11.695886,7.491047,4.464565,7.275989,9.167761,13.306875,5.2261634,16.826647,12.897544,9.676832,4.8959556,2.9209123,3.199165,0.9263865,-0.28367847,1.175935,-2.3247633,13.358695,8.892442,5.1123033,0.46476364,6.4110384,4.984167,-2.3827496,-4.2486973,6.285524,4.633944
space,-512.5017,-450.07135,-498.5373,-604.8567,-649.36554,-659.6817,-628.05304,-622.1526,-648.1374,-675.88495,72.09183,80.082436,95.08651,104.717834,97.78543,89.40051,89.89748,101.6969,99.7474,88.83151,18.190832,20.130066,26.087208,46.259647,48.682396,48.468155,55.865326,62.5968,58.84163,41.704002,55.593594,56.54117,53.271152,38.636528,22.711967,15.892328,31.51962,34.055595,26.482052,15.2407875,28.564835,28.696285,26.446404,28.592485,25.800045,21.710571,34.49893,36.6644,30.488468,22.55376,13.968472,16.181715,15.669771,19.883396,25.597225,17.84881,19.739498,20.471754,19.808556,14.60185,-27.89992,-20.942043,-11.868849,7.1109633,15.975221,13.300245,17.175264,18.909428,13.250784,5.891222,-16.375835,-11.710214,-4.0990124,9.5334,12.858282,14.973547,19.217379,19.708189,11.738372,2.1641111,6.0227394,8.588383,12.816646,12.675851,15.97393,16.610256,12.0282135,12.086391,14.04004,9.000849,5.3727837,8.934545,12.717375,5.044897,2.0953054,5.7588577,4.2297225,1.2536302,4.20327,1.8441472,27.313347,26.357977,22.75748,16.80354,5.719054,3.2688332,0.21343072,-2.7662196,-0.94372964,2.0080838,14.516605,13.575747,10.154501,9.99077,4.1099663,-3.5384083,-1.1720086,-1.6357452,-5.389111,-4.653634,12.564434,13.721571,8.287145,-1.5894,-0.5157635,-2.9172401,-0.30975756,-2.0810213,-6.6732287,-8.18302
space,-497.27115,-419.15076,-459.0499,-591.8973,-643.44995,-658.63586,-640.7836,-618.05096,-631.16736,-660.4422,41.71723,52.96192,70.9962,98.0459,89.9616,79.72337,72.4957,77.7679,87.483635,86.060646,27.119617,34.30179,41.449097,52.90915,47.14976,34.05563,33.5056,40.562622,48.490875,50.580322,43.822983,45.861588,47.29551,42.980423,29.25938,19.395763,23.987366,37.119827,34.55192,19.125446,26.086124,26.935825,27.311604,30.34094,28.387043,22.50308,19.02021,30.339077,33.168427,23.236818,6.5275593,9.680445,13.065472,17.42514,12.35544,8.207887,9.904837,18.912384,24.35072,25.986025,-14.010763,-10.688721,-5.9578075,9.366426,9.170474,0.5292858,2.5259328,7.2919083,7.4087133,13.378871,-6.3768625,-3.4622507,-0.5500936,11.901765,18.264402,9.322699,9.239496,12.993114,11.487438,14.035929,13.238758,13.518234,12.427314,4.137716,11.212051,12.959063,18.235842,22.449684,21.574005,16.280582,7.2565465,7.985779,8.684784,3.520872,3.9496121,6.5386376,14.0379505,20.502342,18.868053,16.315063,29.27994,23.279934,15.938885,5.355374,6.707859,17.181408,14.194025,16.21711,15.456776,6.895012,21.55869,17.253277,11.735594,1.0392113,3.460299,7.9591155,12.169829,12.532648,1.8322223,-4.629363,11.131657,7.4114323,4.837655,9.676298,9.320787,4.152101,4.255558,4.2553697,-0.05765274,-0.98706484
space,-462.2247,-394.31802,-445.08798,-578.94684,-641.3662,-666.1823,-670.8342,-636.39154,-622.9969,-653.51184,50.499672,58.887722,76.86192,104.14104,88.2461,75.01349,71.353004,82.46036,88.923134,90.76757,31.117767,31.86802,35.303246,43.8559,36.347244,32.295116,31.498058,45.684082,50.118187,51.4259,51.017693,49.955757,47.69989,37.704033,29.17249,19.315968,8.549965,16.219099,25.70311,30.240856,19.447868,21.149078,22.160198,30.829142,29.589405,28.445667,26.897495,31.904053,33.404526,30.142122,7.188529,11.413847,17.287119,22.39849,11.147663,15.199216,21.633358,26.952927,26.757198,24.67598,-21.414888,-15.841044,-5.9303565,9.058095,12.0919485,13.509909,17.095356,14.120241,18.709023,25.536572,-6.585868,-3.7682638,2.7312088,9.323098,11.351286,7.278669,6.5113983,5.893299,5.8188124,9.260375,1.6335887,2.7255797,5.667981,6.38193,7.669932,3.49086,2.0637193,3.060308,3.8189778,7.797601,6.2683244,6.5956945,6.454336,7.792036,7.641554,9.685916,11.851713,9.1416855,4.5058227,4.5168004,33.444466,30.728498,23.724619,14.856068,8.687419,8.114338,7.2227373,6.469797,3.1217563,9.368389,19.768501,17.070393,9.454138,3.4882185,3.5391793,-2.2186222,-1.8625889,4.1493316,8.345013,7.469136,-2.2189813,-0.6515913,-1.8205762,-9.040775,-4.5519094,2.0146847,1.7260411,-5.355459,-2.482006,-0.24446271
space,-464.58105,-394.4017,-443.06195,-596.38434,-671.0217,-684.41254,-672.0029,-603.6576,-590.02124,-629.8268,60.033707,69.39769,87.48841,105.524506,85.334854,81.79547,86.676506,83.76243,84.07594,94.49711,24.391518,27.563053,32.211502,43.95823,42.41734,39.564453,37.466858,45.30162,47.026257,45.543884,47.925064,48.39544,46.498447,35.94421,17.226336,12.699089,8.332245,27.291801,35.78798,29.773628,21.406359,23.482317,24.608109,29.000841,25.632286,25.657059,25.662516,32.53099,37.03058,36.487446,-10.282532,-3.5694878,5.859033,15.033097,5.82892,9.771009,13.619875,21.400845,28.085112,31.01874,-19.650259,-12.825859,-2.044562,15.0607195,9.787327,8.142529,5.5932417,12.380377,17.404453,23.08257,-9.462015,-5.5844765,0.7847954,12.478142,6.5558267,4.187408,2.2899346,5.584945,13.595113,18.460083,5.07825,7.524359,8.318539,9.582178,11.177626,8.743517,11.843136,13.170141,17.181908,17.158913,11.895952,11.130806,7.409906,7.6580453,5.2949347,3.2890282,7.081918,11.022297,14.751503,14.685816,35.13875,31.61495,22.754623,7.8556,1.1329782,2.773832,8.91865,16.2731,16.699825,12.841574,8.986864,8.629973,5.1248293,3.747282,0.03323722,-3.3580697,-3.2837243,-6.0325413,-7.5184813,-1.1973684,-5.1917744,-2.4469476,-2.3637404,-4.0834455,2.3090138,-0.21564974,0.58451736,1.7689979,-4.40941,-8.709388
space,-505.37012,-433.65637,-477.0357,-601.72064,-662.0507,-677.40967,-689.1547,-652.4956,-631.5466,-647.3872,61.346153,70.66148,87.935715,109.41904,98.04763,88.56189,76.333176,73.637825,88.7121,104.18461,30.744347,30.837776,30.243477,44.578228,47.75727,41.7218,40.07239,42.42988,48.17711,49.63618,49.6007,50.427197,46.631847,30.463905,16.447506,12.027508,11.377737,18.077583,25.367226,23.02321,25.679554,30.378775,31.49315,31.982792,22.127277,26.05819,29.552216,32.79798,38.47467,38.441055,16.012264,22.439268,28.037573,31.433636,18.011635,10.355379,15.4885025,19.612085,24.201223,23.33102,-9.3763,-2.1684356,8.066334,14.106348,12.825911,10.555224,12.81956,9.427971,11.013305,12.588044,-7.2205296,-5.6277146,-0.50898784,5.6745434,8.083555,13.447962,19.269415,21.974506,22.827415,15.9277,2.5731792,2.6850271,2.730606,-1.126143,10.108267,15.1442585,22.42932,23.78103,21.228497,13.318941,7.0834484,9.883009,9.209712,1.3406737,3.7258947,1.9802473,4.1446133,15.93015,19.018856,12.678625,26.469887,26.368088,21.0591,16.545244,11.724674,0.49794042,-2.5881314,3.001622,5.96187,4.8663435,20.691788,18.99585,14.356485,9.695246,11.58499,2.4767418,-2.1947408,-4.3371243,-3.9374948,-3.6373692,-1.7833835,0.5073823,5.317832,5.442574,5.4610505,3.6753511,4.380727,-3.9288878,-8.508879,-2.4731815
space,-489.83398,-423.6276,-471.04633,-605.53534,-671.19855,-692.5264,-690.71484,-634.5599,-595.2565,-622.9387,67.82204,75.176155,91.83762,103.20123,84.251396,69.85639,74.74585,76.993805,81.79633,99.56218,19.049263,21.191525,26.122536,38.024902,41.1457,32.996765,28.157936,45.317696,50.848137,49.2515,58.659855,61.886505,57.324745,31.142185,17.476847,7.8371477,3.4438248,20.693892,33.016083,36.648033,13.742952,18.477997,21.149452,35.350517,32.471977,25.045933,23.52137,37.70713,43.14882,36.920555,7.091257,12.865961,19.511189,29.706482,22.86155,15.502045,11.763379,14.1195545,18.695911,23.668236,-30.124348,-24.066132,-10.2535515,18.454258,23.426903,20.246323,17.178757,20.300661,19.487455,22.3138,-13.6715145,-11.933685,-4.0939584,11.63623,19.052252,13.59083,7.777299,11.122436,13.360123,16.694633,4.6099524,4.1785183,5.3542905,6.576079,11.23104,16.13764,13.874105,19.999899,23.213293,19.660822,2.3986647,5.0694547,5.823246,4.986516,3.3596745,2.4579678,6.0467644,11.145229,10.745869,6.068353,36.72352,37.679924,31.113214,10.235081,0.6019122,1.204256,0.34949285,0.03775823,1.2979155,-0.9118831,18.591656,20.207535,14.761034,3.7066865,3.9650226,3.5258267,0.91285396,6.0390444,6.325407,3.449007,3.3967233,7.766824,7.250769,6.7053194,5.360817,7.645053,4.148679,6.538343,6.3073263,4.5977583
space,-474.48727,-406.70688,-457.72342,-603.0965,-656.98206,-670.61285,-675.8742,-652.8335,-609.0642,-624.14026,60.458164,67.62244,83.08622,105.99744,90.30133,85.22436,83.97112,80.59677,79.97969,88.23079,27.886211,27.414223,32.30003,51.4677,44.03511,38.530525,41.43878,51.593296,53.676865,52.565506,62.838547,58.339653,54.40513,37.45911,20.168438,7.5124273,6.290353,15.0337105,28.42432,35.25064,17.868008,17.217297,19.86082,30.490618,23.212252,16.716818,12.230394,24.860748,35.688637,38.052986,1.9594162,7.0050483,14.8859215,18.207323,14.656746,16.273521,10.276109,17.684372,21.529251,21.256836,-29.279133,-22.079208,-9.710314,11.318779,19.675583,24.47776,16.914986,12.22061,10.156329,14.170999,-9.544892,-5.203501,2.402598,20.493664,17.88197,17.946287,7.3025813,9.088221,13.829184,17.120697,0.6781386,2.6207182,5.6588206,13.060381,7.791892,5.813154,6.469919,8.446822,9.858483,11.881903,17.02576,15.396002,10.666784,-5.402549,-6.4191647,1.3549759,4.5256076,12.329925,19.174828,21.350685,40.28473,36.02717,27.082413,3.2992454,-4.5226583,-1.8186681,3.2829328,7.0090933,9.390898,10.709343,18.018257,15.952463,11.101513,2.7961318,-1.339308,-5.5723443,-0.67754036,4.021104,-2.0766745,-2.109314,-2.4047298,0.8926724,2.3752308,-2.3325646,-1.9609169,2.6714983,2.9831588,4.904109,-7.5975404,-13.260202
space,-475.62167,-402.62976,-447.6744,-580.89026,-639.83875,-667.8144,-680.22034,-669.073,-621.76013,-622.67883,60.211372,69.117935,85.919975,100.18759,81.97514,76.81799,70.59772,68.29544,79.22232,89.00927,27.115627,28.321537,32.401108,40.675926,39.578423,33.14244,30.819994,33.905716,45.896175,50.617256,38.8136,38.18556,37.527275,32.233932,27.877235,17.549437,11.866529,13.162767,24.964735,30.993677,24.417358,25.947239,26.073376,27.511696,20.943745,16.606613,12.290629,23.636612,37.285645,36.829548,4.227237,11.220625,17.123102,23.63725,17.453632,14.651475,10.255369,15.226041,25.796291,30.574604,-20.492733,-14.638601,-5.8768997,21.479603,23.314693,20.453575,13.123775,17.473957,16.383408,12.477791,-7.2550526,-6.0571966,-0.62662756,13.983273,15.8995695,12.581947,9.994177,8.808727,10.197797,12.066488,11.067893,10.130401,11.193552,10.592707,16.567966,18.123203,11.420034,7.0605974,12.901957,15.401671,7.083314,5.9634213,6.366391,12.819724,10.902675,3.8507495,-2.8048167,-0.33492813,9.140362,10.8017845,32.784893,27.850513,20.370758,11.315187,5.5223475,3.2047353,6.369673,1.3186169,2.1803498,5.207844,18.17331,17.006393,13.183788,1.288147,-4.1762447,0.40907788,3.5673304,-1.4020894,-3.4388466,-0.9281974,1.6908517,0.6671365,-0.843815,-3.1961322,-2.4099119,3.2635636,0.4800927,1.8562726,-0.49799412,-1.1580305
space,-464.53757,-395.42426,-445.56906,-578.9868,-640.3677,-670.39624,-674.58264,-634.82684,-594.3166,-575.0804,61.425724,68.2848,82.606674,105.303055,88.165215,75.17859,72.71759,84.869865,91.8019,100.82671,25.266426,25.31131,30.419079,42.98087,34.26706,32.035976,29.104198,50.704582,55.48072,43.32698,53.900852,52.5971,50.849136,28.199064,15.607405,11.7267,10.422918,27.890724,31.65042,26.139477,10.554375,10.742544,13.28684,23.433388,15.774858,15.24782,19.349045,29.03574,31.959381,27.480652,-0.84094024,4.4444885,12.701843,27.43232,29.492535,23.076557,15.192573,25.83104,27.159542,21.751812,-19.261763,-14.047245,-5.513187,16.502346,31.94146,25.157627,17.267532,17.917282,15.788666,16.955776,-2.9909127,-0.985908,1.8271706,3.921432,16.00827,16.483902,8.640566,8.14098,7.3000846,12.701084,8.323351,8.925819,8.777927,0.2618559,2.8957453,11.119913,10.971544,9.675755,7.9463186,9.663056,12.086476,14.268143,15.093365,12.410797,0.7237788,0.09077871,-2.0477276,2.7304368,11.05031,11.91678,30.712326,29.065441,25.446617,26.826374,19.09331,7.3138366,-2.0881338,5.238865,8.368284,6.203476,11.787076,10.030308,7.350562,3.7437718,-4.1219068,2.7317214,7.1864767,9.124041,7.9947796,3.8314707,4.7027116,5.435815,3.2595444,-0.5744082,3.1143608,8.754742,11.007639,7.9086056,-2.3303356,1.3095887
space,-477.36542,-410.77664,-459.2498,-585.29224,-642.24536,-656.34326,-657.54645,-661.5714,-630.88104,-574.9375,61.252514,72.47571,91.78717,107.639435,86.13537,78.52376,80.289024,81.93077,88.04077,100.433556,17.012943,22.932175,32.507225,49.688156,38.817165,35.991547,38.45459,41.766003,53.38834,46.485653,49.274384,54.306904,55.86697,41.313385,26.528358,21.932583,22.02016,16.822655,21.047108,25.185352,9.26016,14.5959015,19.355804,28.470352,23.7269,22.730751,21.392582,16.369207,21.374363,24.095032,7.449099,11.08046,13.424707,16.213552,19.962173,12.505852,5.30597,4.019377,15.378212,16.214664,-27.24075,-21.613129,-11.312553,11.821642,11.706545,0.99817,0.38561612,5.550689,7.2520366,7.6662025,-4.870259,-2.755366,2.544238,5.7286577,-3.1555386,-2.5322666,5.609865,8.806799,10.122157,11.997206,11.010453,10.554529,11.424909,11.906197,0.4499901,3.7461362,10.080006,12.279168,9.594024,8.739904,6.9082327,8.2829685,10.160593,13.5877,4.08714,-4.4928713,-6.4454384,-2.081056,-0.5855713,0.793063,31.22805,28.567148,22.731071,15.4643345,2.4486594,-2.2177184,-4.86399,0.09216648,6.8339376,6.3103337,25.213665,20.487091,11.154306,-2.0266948,-3.5454204,-1.91622,-0.94072205,1.1996493,-3.6393905,-1.9167165,2.4063544,0.8007647,-2.9766574,0.65425456,5.8340507,1.2516289,5.68724,8.383345,4.4852505,1.5144727
space,-490.36447,-426.92374,-475.95828,-592.17316,-653.90857,-675.57336,-677.95874,-685.44226,-655.6499,-559.237,64.035774,74.28322,93.17764,104.95209,83.825554,78.17536,75.36853,71.517395,75.444595,89.54863,32.343956,34.77564,38.828228,51.26314,41.838924,33.50431,31.549004,37.86582,41.744972,33.387672,61.524166,62.16765,56.688606,37.946793,23.39756,19.275558,12.193405,11.21036,24.142076,23.875736,11.819266,15.940853,20.762764,28.651382,18.98101,28.117674,27.180481,25.278202,34.739105,27.40539,4.067417,8.237539,12.838816,13.050764,16.261898,15.948462,13.7630005,17.43116,17.37969,13.192975,-13.819992,-11.1964855,-5.9398246,2.499137,14.256878,13.188582,13.648855,17.555542,11.868235,6.5831027,-3.780675,-2.4620936,4.3198175,11.604813,2.8200445,-1.2077036,2.226813,4.033595,10.096181,9.138468,8.164534,8.319418,14.448185,17.5652,10.270071,4.1024218,11.677446,14.656015,13.331005,5.1342998,8.677573,7.125517,8.926118,15.01229,7.040494,-1.5393399,8.688988,15.686882,7.2161007,0.5617405,39.66797,34.228638,25.287607,14.673623,2.5897644,0.8720981,9.950325,6.449934,-0.9410851,3.2805223,18.294914,11.510583,1.0630864,-10.951031,-10.602129,2.2928414,7.466003,1.8341215,-6.6590366,0.7922589,4.6658325,3.1995096,-0.75731856,-7.959055,-7.036022,3.1186957,6.4819536,10.009548,3.5582135,3.7253134
space,-618.2711,-594.1831,-634.8853,-671.523,-680.7352,-681.8477,-682.1899,-678.42725,-675.5844,-686.32135,73.88721,84.02431,92.0759,77.44041,74.38117,72.10664,74.25267,77.89796,84.96448,94.09955,56.19432,53.858833,47.71705,39.011856,39.40358,33.81259,32.585854,31.93634,41.776047,52.320225,48.241074,51.852062,43.469078,23.585785,10.500591,2.3331583,1.9761071,3.0112333,10.644438,12.285367,54.57082,52.339073,41.769863,28.922964,19.687298,12.163151,10.4508095,15.245062,17.7405,17.216003,25.422123,26.932535,27.194887,19.578506,11.920655,3.7238972,0.04976402,3.8322444,4.96218,7.43165,4.3180065,8.315456,20.910378,23.286379,20.857002,10.938227,5.7442684,8.195087,6.1688538,8.017541,11.309115,13.112455,17.659546,23.932692,21.189577,8.55866,2.2316966,8.940965,11.590519,7.0333195,14.431077,14.687674,15.087768,15.37495,14.250769,11.056805,8.159302,6.0083284,9.455982,4.7800426,6.8218184,9.770948,9.295453,4.0983667,-0.71469986,2.502798,10.814838,6.3881516,5.714197,6.7080603,-5.643222,-3.6655974,1.0800836,1.9044973,-3.6703763,-3.8695679,3.466395,4.981405,1.8501076,0.15366924,-21.046595,-21.84097,-15.529341,-4.345578,-7.5646667,-7.3694053,-6.100829,-6.697833,-3.3365421,-1.8282472,-11.960138,-15.665937,-13.468767,2.987372,1.8125567,3.5499344,-0.29502714,-0.9628434,-2.69908,-1.6118791
